Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
GNA13	0.299917246206523	7.11417547941374	0.836063869710276	0.419323385106389	0.910192608003432	-4.61254349574264
DENND4B	0.299910535732137	8.42578898204248	0.877619664699803	0.397241411187452	0.910192608003432	-4.6089894012845
RPA2	0.299642693950579	9.09243965089018	0.886931132618667	0.392403680323533	0.910192608003432	-4.60817469677936
KPNA2	0.299564187373942	7.37017461008372	0.656991033886466	0.523486691113388	0.910192608003432	-4.62622956136678
MRPS10	0.299545085626042	7.99145633748562	0.752736244296401	0.466001401871212	0.910192608003432	-4.61925175978627
OGT	0.29944913141652	9.3220919589825	0.866930572938609	0.402844693918254	0.910192608003432	-4.60991644054858
NCOA1	0.299435216177935	9.13522607488664	0.757104317813638	0.463475911068261	0.910192608003432	-4.61891443262333
EZH1	0.299347084544478	7.75259270789968	0.886834384980651	0.392453737249726	0.910192608003432	-4.60818319568115
WBP4	0.299307870825121	8.32241678030188	0.846843749661572	0.413518115048235	0.910192608003432	-4.61163452934804
THBS3	0.299203756308997	6.74293021076101	0.658556386328786	0.522514730348367	0.910192608003432	-4.62612202914224
AK5	0.299180035918315	6.51186193050424	0.58187121072415	0.571335474471089	0.915413108475901	-4.63112442143506
PLD2	0.29907287191498	7.54972549839807	0.746896506443232	0.469391200823666	0.910192608003432	-4.61970020452631
UBE2E3	0.299006159420367	8.86356141916923	0.860188366559743	0.406406351417887	0.910192608003432	-4.61049663230357
CCR10	0.298991133213661	6.22221174556351	0.800570494698355	0.438817025902412	0.910192608003432	-4.61547058609039
TEX40	0.298962522475034	7.41480072967088	0.771579780733324	0.455168317145984	0.910192608003432	-4.61778503880348
SH2D3C	0.298947740209123	6.56071145514014	0.665781896142656	0.51804184158254	0.910192608003432	-4.62562279448058
GJB1	0.298931932362952	6.56090153817904	0.760051066569895	0.461777055425916	0.910192608003432	-4.61868595536714
ZMYM3	0.29884380987137	6.97917799228305	0.775002430838532	0.453217924128098	0.910192608003432	-4.6175154273115
LMCD1	0.29874575256334	10.2438662766072	0.660670993810382	0.521203387616096	0.910192608003432	-4.62597641291001
AASDHPPT	0.29864673863883	8.95080382648662	0.895380760655763	0.388048715892777	0.910192608003432	-4.60742969126371
METTL13	0.298603592970289	7.37096968647921	0.889347687903489	0.391154778819404	0.910192608003432	-4.60796218108335
HIP1	0.298571814301846	6.59813663391984	0.68084659162383	0.508788391359962	0.910192608003432	-4.62456679489286
AK024561	0.298473245715542	8.52223897469903	0.717995620552494	0.486392279833332	0.910192608003432	-4.62187648983083
CYTH2	0.298326788640051	7.18878979213391	0.774666649394678	0.453409033132317	0.910192608003432	-4.61754192105667
CX3CL1	0.29830463466162	6.85765570293257	0.810702078858659	0.433193371970147	0.910192608003432	-4.61464543527694
DEDD	0.298270385361709	8.34261232832664	0.754163165802494	0.465175451215354	0.910192608003432	-4.61914174287629
RAD51D	0.298245574460802	8.12892152412946	0.694546761044555	0.500458535774442	0.910192608003432	-4.62358883018986
CABYR	0.298168461901735	7.24412582923135	0.678725655079853	0.510085239808984	0.910192608003432	-4.62471669897587
OFD1	0.298004298352117	7.91403929940474	0.790260334438647	0.444588146972808	0.910192608003432	-4.61630165493929
APEX2	0.297947437220085	6.15154641242282	0.776559553582681	0.452332362881334	0.910192608003432	-4.61739244455312
EIF2B2	0.297899512617928	8.14452156806281	0.806806015804126	0.435350345210921	0.910192608003432	-4.61496373385248
PSMD9	0.297855404662987	7.47598109450428	0.794256385554316	0.442345575647432	0.910192608003432	-4.61598058331353
RBM34	0.297777863058223	6.23512447674119	0.739157656281646	0.473907001055888	0.910192608003432	-4.62029000137459
208045_at	0.297735097611136	6.03533048783155	0.670792266033175	0.514953370228901	0.910192608003432	-4.62527384301433
DAZAP1	0.297684465526435	7.14591109108036	0.829011232468193	0.423150549634904	0.910192608003432	-4.61313318484971
LAIR1	0.297679720927278	8.07094069427562	0.766226617248139	0.458229479784891	0.910192608003432	-4.61820475424772
WFDC2	0.297633308174184	7.20687888247477	0.827689350349102	0.423870438220901	0.910192608003432	-4.61324326887988
SQSTM1	0.297590920112999	9.85693497238026	0.85085234338458	0.411373119815669	0.910192608003432	-4.61129418278858
TSPAN32	0.297573955510607	7.79781205309924	0.749957616553171	0.467612399855743	0.910192608003432	-4.6194654979848
ZNF195	0.297509578446722	6.68439825564369	0.740227387279283	0.473281187324313	0.910192608003432	-4.62020877992614
WTAP	0.297463864072622	8.16287324923209	0.826440539614587	0.424551274368597	0.910192608003432	-4.6133471391512
WDR59	0.297455795677659	7.56831931713226	0.92139199785837	0.374851712135892	0.910192608003432	-4.60510263658372
RXRB	0.297416560139753	7.84991770696402	0.824523768213823	0.425597675911543	0.910192608003432	-4.61350632410599
MTSS1	0.297359421223048	8.76207438833192	0.889716904011341	0.390964203934573	0.910192608003432	-4.60792967258923
ARHGEF6	0.297310543266903	8.19540384988558	0.796526241501898	0.441074995393994	0.910192608003432	-4.61579762139881
TSPAN14	0.297035095175498	7.70424453062508	0.907548247838579	0.381836107211141	0.910192608003432	-4.60634742718902
TP53BP2	0.296969757445088	6.71884844507118	0.582431083927977	0.570970309492484	0.915413108475901	-4.63108989343128
GLT8D1	0.296946246638258	6.97996421074476	0.481500455018191	0.638751630389605	0.919637811460398	-4.63682453562235
SOS1	0.296881981776663	7.37668771393466	0.819470709949761	0.428364364945758	0.910192608003432	-4.6139245582156
FERMT2	0.296852697672644	9.05927254278286	0.778066285880585	0.451476510101526	0.910192608003432	-4.6172732491302
CDK2AP1	0.296813881833799	9.36979491522757	0.732172844366479	0.478005847387841	0.910192608003432	-4.62081792013762
CWC25	0.29651542385785	8.08897736409691	0.80211636319697	0.437955925366202	0.910192608003432	-4.61534522676692
BNIP3	0.296433108067092	9.50266700166897	0.599855802203126	0.55966844493698	0.91419216748935	-4.63000046044284
LOC100129518	0.296421520275896	9.17919719470906	0.682517389764764	0.507768154246503	0.910192608003432	-4.62444842268034
MIR6890	0.296401572180951	9.53405970443358	0.809778049604712	0.433704309752236	0.910192608003432	-4.61472103777074
DNAAF5	0.296028238532259	8.68025871556885	0.825624892100097	0.424996344265328	0.910192608003432	-4.61341491345452
HELZ	0.29597928349806	8.15402689994126	0.881177158004328	0.395388359690065	0.910192608003432	-4.60867892112896
CHMP1B	0.295920672854908	9.16959206350194	0.69295922977171	0.501419579258761	0.910192608003432	-4.62370300788553
COPZ2	0.295896392223385	7.78132605949086	0.690295139216352	0.503034814011545	0.910192608003432	-4.62389411123626
TRIM45	0.295837909754358	7.61643322002504	0.793892535559823	0.442549464678539	0.910192608003432	-4.61600987207417
AFF2	0.295831344696598	7.37968342511031	0.744926380485286	0.470538263675967	0.910192608003432	-4.61985083862128
DOLK	0.295684328906678	6.94375552769434	0.819524309985274	0.428334955624586	0.910192608003432	-4.61392013260511
OXLD1	0.295652984769344	7.27455239149009	0.852328059466289	0.410585343848623	0.910192608003432	-4.61116857035158
DMTF1	0.295610120466129	7.45005889291215	0.928204460531059	0.371447589845438	0.910192608003432	-4.6044848855283
ACE2	0.295545856094978	6.71290629640583	0.744822766177709	0.47059863913107	0.910192608003432	-4.61985875170556
SAMM50	0.295528192234711	9.13566136710644	0.791662445453611	0.443800454553532	0.910192608003432	-4.61618914906712
EIF2S3	0.295394258087551	7.80504597363108	0.544948043456303	0.595690942613872	0.916011470347012	-4.63333533955495
CHRNA5	0.295202444181261	6.31123221710689	0.895954388576632	0.387754274084405	0.910192608003432	-4.60737891860821
TRAPPC2L	0.295069654033492	8.40010942451515	0.855313696178693	0.408994625788182	0.910192608003432	-4.61091391206587
MRPL46	0.294717168577458	8.53368251647866	0.737060906546627	0.475135128359371	0.910192608003432	-4.62044891636855
FAM50A	0.294716491702362	7.77703912691183	0.883964063266918	0.393940818914328	0.910192608003432	-4.60843501811957
ZNF764	0.294686526855208	7.12391137189147	0.737100160679612	0.475112117987688	0.910192608003432	-4.6204459447224
ZC2HC1A	0.294652471327908	6.65112400637545	0.65390494922572	0.525405968227073	0.910192608003432	-4.62644090884449
LMBR1L	0.294516705617561	7.43842648632275	0.849564403938501	0.412061481984283	0.910192608003432	-4.61140367204041
KMT2A	0.294400040115131	7.69493401088304	0.844015081630811	0.415036219799619	0.910192608003432	-4.61187393373741
FNBP1	0.294361832948852	7.46294378423991	0.752031486801062	0.466409678165806	0.910192608003432	-4.61930603342036
HDAC6	0.294185878930072	8.87923428085828	0.844373250083642	0.414843790833392	0.910192608003432	-4.61184365504535
XBP1	0.294169439576019	8.060898129592	0.677978982215547	0.510542257430036	0.910192608003432	-4.62476937672079
AW979018	0.29415128334299	6.95723194613162	0.820827114257764	0.427620539221443	0.910192608003432	-4.61381249237577
CHCHD3	0.294087266772561	9.77164979239872	0.651933178328595	0.526634362119557	0.910192608003432	-4.62657549017678
AKR1C1	0.294005153667312	9.71757491586274	0.875188601145636	0.398511112825833	0.910192608003432	-4.60920101430979
SERPINB10	0.293783352453614	6.80605037868549	0.81321315484422	0.431806868732238	0.910192608003432	-4.61443963334113
OLA1	0.293762025941673	9.34501519748109	0.794091452621843	0.442437990882759	0.910192608003432	-4.61599386123665
AKAP10	0.29372286912992	7.24891649527802	0.775074543525116	0.453176888098331	0.910192608003432	-4.61750973626562
FAM65B	0.293654887849477	7.07480247625961	0.672868789874727	0.513676536159498	0.910192608003432	-4.6251285593222
NDUFA3	0.293651277329994	9.96225163410113	0.674242731443687	0.512832735577729	0.910192608003432	-4.62503221869531
FAM35A	0.293580934416383	8.32197210873292	0.804767183653633	0.436481883055453	0.910192608003432	-4.61512980883716
SEC23IP	0.293558993169728	7.0066398490011	0.857758194696319	0.407695304517257	0.910192608003432	-4.61070489077774
PPIF	0.293434134301652	8.54120434436495	0.73910759376158	0.473936301180148	0.910192608003432	-4.62029380006646
AK022067	0.293342926608738	6.22895122938526	0.421276476520129	0.68093997083215	0.926775732889646	-4.63976432568455
RPP14	0.293297166331278	8.34164075488894	0.763696624343257	0.45968075831999	0.910192608003432	-4.61840228080036
SNX15	0.29320125835166	8.19344147919332	0.575962052654217	0.575197219709065	0.915413108475901	-4.63148702845384
TMEM165	0.293105368198224	6.30524982705495	0.586201572061398	0.568514360506381	0.915413108475901	-4.63085658848845
TFDP1	0.293095604581803	8.36726204855831	0.847304859458164	0.413270996009355	0.910192608003432	-4.61159544352147
COLGALT2	0.293089073976588	7.78230667333819	0.777454294116833	0.451824008482242	0.910192608003432	-4.61732168574131
SLC25A36	0.293066354048863	9.82863404819262	0.821736334706774	0.427122415592888	0.910192608003432	-4.61373728983483
TNFRSF13B	0.292979637241594	6.18470115371742	0.860903308875625	0.406027671704433	0.910192608003432	-4.61043527628962
W86781	0.292925313395012	6.69650280883563	0.754678475472	0.464877398202263	0.910192608003432	-4.61910196957457
RHOF	0.292821098159842	6.30586255462338	0.619533040840125	0.547054172249587	0.910192608003432	-4.62873589265373
UBE2Z	0.292805326511091	8.94764056060037	0.855504446466061	0.408893136636868	0.910192608003432	-4.6108976184124
WISP1	0.292653401893977	6.0733119024998	0.462645614782001	0.651827797629023	0.921259547212225	-4.6377843837867
KIF5B	0.292650826549593	9.52408487452181	0.662149812082062	0.520287456733339	0.910192608003432	-4.62587433776816
SART3	0.292593340488446	7.20459139360284	0.837126960387126	0.418748487613164	0.910192608003432	-4.61245426448311
WDR78	0.292566735350566	6.67187516325316	0.6508861961952	0.527287293602273	0.910192608003432	-4.62664680704251
DYRK1B	0.292553040658868	6.23015078048175	0.444601319988816	0.66445604315009	0.923877870519372	-4.63866939725668
SLBP	0.292417878590394	7.03420234040845	0.724593506366112	0.482478222617688	0.910192608003432	-4.62138601348344
216816_at	0.292353093360303	6.90498798962074	0.802079880077738	0.437976235049332	0.910192608003432	-4.61534818754927
TJP1	0.292344425194099	8.87517939233961	0.731858319133096	0.478190931170654	0.910192608003432	-4.62084159342484
KPNA1	0.292322155150087	8.62968159392554	0.755082171528145	0.464643985752331	0.910192608003432	-4.61907079524613
SPG11	0.29221953143607	8.0750926502567	0.802884853148116	0.437528258884029	0.910192608003432	-4.61528283479322
L24521	0.292161293146966	8.97676588384503	0.915488579983651	0.377819131493979	0.910192608003432	-4.60563519214751
TP73-AS1	0.292160191863704	7.48420495856678	0.904241835300199	0.383517490636216	0.910192608003432	-4.60664262169579
AK022120	0.292144946467173	6.53002804077052	0.850617894564106	0.411498367830712	0.910192608003432	-4.61131412325825
CCNE2	0.292141466424248	6.40952969694009	0.653131229295042	0.525887790970645	0.910192608003432	-4.62649376053925
LARS2	0.292060399870184	6.77987407785042	0.79502162035004	0.441916962199273	0.910192608003432	-4.61591894882498
ZNF236	0.29190627740563	8.26151518133091	0.785678623814673	0.447168374534698	0.910192608003432	-4.6166681607646
C4orf46	0.291863830778629	11.9861643167557	0.741485596501622	0.472545766737637	0.910192608003432	-4.62011312234673
ACVR2A	0.291853140654201	7.9465708985044	0.702169123315656	0.495859563034103	0.910192608003432	-4.62303751432272
IMP4	0.291837462712042	8.17050877400892	0.655479954485087	0.524425944340261	0.910192608003432	-4.62633315428879
CDK4	0.291740087340006	8.76311605849288	0.820363879732828	0.427874472591046	0.910192608003432	-4.61385078137978
GLO1	0.291332163143691	9.62871303695112	0.841191314670762	0.416555394854377	0.910192608003432	-4.61211229315286
CLSTN1	0.291300791681541	7.47194770979182	0.645952521398412	0.530370350974718	0.910192608003432	-4.62698152655233
CBX1	0.291289072105448	8.14822695689462	0.843302004227352	0.415419503641615	0.910192608003432	-4.61193418540881
ANKMY2	0.291288433260444	8.12597767319674	0.844182383314269	0.414946328181396	0.910192608003432	-4.61185979171953
STK17A	0.291071622944305	7.63510125015433	0.768634058196671	0.456851195193084	0.910192608003432	-4.61801629608595
MMS19	0.290731920964815	7.65621125176637	0.882533626443586	0.394683346812337	0.910192608003432	-4.60856028045409
RFNG	0.290671284969665	7.5282354345202	0.803773374516536	0.437034132616495	0.910192608003432	-4.61521063759732
UBA2	0.29061090209159	8.19123934165685	0.790244621888456	0.444596979226468	0.910192608003432	-4.61630291480084
GNG4	0.290594912150644	7.50170146424985	0.835277317940712	0.419749072846552	0.910192608003432	-4.61260945769209
ELSPBP1	0.290544818576605	6.99814238491127	0.753175972954197	0.465746774095375	0.910192608003432	-4.61921787474545
TSPOAP1	0.290468352481929	6.41653336710197	0.676476101449852	0.511462860523165	0.910192608003432	-4.62487525351784
M14087	0.290422591900976	6.87418365425058	0.723924174496591	0.482874408045389	0.910192608003432	-4.62143594288304
PSG1	0.290403035784589	6.81399789998116	0.719406846979581	0.48555347440849	0.910192608003432	-4.62177189971957
NME7	0.290225259105628	6.94197112451342	0.788671384063073	0.445481890662778	0.910192608003432	-4.61642895674822
SNX1	0.290067881841972	8.70142010105904	0.842127638873201	0.416051246649577	0.910192608003432	-4.61203332615494
RABL3	0.290065578356788	6.79636309391787	0.871090833291509	0.400657536787616	0.910192608003432	-4.60955667787968
EIF3H	0.289985155201711	10.3214428700587	0.805233800048589	0.436222745616649	0.910192608003432	-4.61509183006395
TRA2A	0.289886013070388	7.43125940037437	0.799745295538098	0.439277138358392	0.910192608003432	-4.61553742401739
METRN	0.289687904200441	6.3439466872773	0.640784272376326	0.533611039545032	0.910192608003432	-4.62732977386445
TMEM62	0.28967451123976	6.64974252925978	0.745809788092377	0.47002370310578	0.910192608003432	-4.6197833350343
X81637	0.289664136623254	7.4715792945898	0.74689426984508	0.469392502044756	0.910192608003432	-4.61970037572246
ATG9A	0.289416950565205	7.87366741893281	0.791268225320173	0.444021832737086	0.910192608003432	-4.61622079781146
217643_x_at	0.289407509856518	6.43717575595954	0.716379550427791	0.487353924902732	0.910192608003432	-4.6219960483979
YIF1A	0.289263175257037	8.34938158780122	0.829193079638069	0.423051580020258	0.910192608003432	-4.61311802999835
ADAM21	0.289250587586597	7.4374216707252	0.888427521900759	0.391630009222623	0.910192608003432	-4.6080431542283
OR2B6	0.289235581879139	6.50281788628456	0.752898339905651	0.465907529194839	0.910192608003432	-4.61923927077533
RHEB	0.289152725872794	10.0772104316159	0.757149809386931	0.463449654506376	0.910192608003432	-4.61891091100015
FAH	0.289138076502651	6.80277430671258	0.868102145834143	0.402227952516923	0.910192608003432	-4.60981526292678
BMP6	0.289087343438647	7.37843328220352	0.857878451124994	0.407631456438386	0.910192608003432	-4.61069459599111
DNAH7	0.289067891391795	6.74049528341076	0.71844132915013	0.486127263913752	0.910192608003432	-4.62184347580159
ATP5J2-PTCD1	0.289009545145014	6.79777992188451	0.721282746352012	0.484439844623748	0.910192608003432	-4.62163260304709
POLD1	0.288881521726845	6.48723040222623	0.626977090679353	0.542323750412728	0.910192608003432	-4.62824809386822
ARHGEF9	0.288863921472513	5.82814380637655	0.435947775741104	0.670550856453801	0.924354599120271	-4.63908209866957
PDLIM1	0.288862281366011	10.5186377510196	0.853508346604583	0.409956003502519	0.910192608003432	-4.61106798182277
ATG5	0.288787394935145	7.88219610988485	0.809923360215017	0.433623934879953	0.910192608003432	-4.61470915330043
SLC7A11	0.288776296095834	6.91089869946519	0.721697243223962	0.484193988865249	0.910192608003432	-4.62160178292206
CEACAM1	0.28865159345173	7.16536082936739	0.863418377357747	0.404697417761732	0.910192608003432	-4.61021911836037
TLK1	0.288577193597711	6.59079823465613	0.775253782069178	0.453074901893017	0.910192608003432	-4.61749558909573
TLE1	0.288526336210898	8.3512628199024	0.867289745976089	0.402655549525793	0.910192608003432	-4.60988543347418
CLIP1	0.288518120318242	8.80095583221793	0.707191745891209	0.492843099223187	0.910192608003432	-4.62267143547358
PSMD4	0.288453033621426	9.22876428417616	0.8929068213942	0.389320342436107	0.910192608003432	-4.607648378656
ZCCHC10	0.288375222601224	6.47609948004546	0.818343099030781	0.428983370754816	0.910192608003432	-4.61401760831428
CALCA	0.288355789578816	6.54938741939115	0.582378000149366	0.571004926839917	0.915413108475901	-4.63109316844443
RNPEPL1	0.288202280880602	7.01984929909194	0.693723357652165	0.500956861750846	0.910192608003432	-4.62364807850279
FASLG	0.288108658000938	6.91686009973458	0.796427251374729	0.441130357131412	0.910192608003432	-4.61580560933445
HTR3A	0.288052762177355	7.71238798154145	0.669568948516933	0.515706445922331	0.910192608003432	-4.62535925069004
MIR452	0.287924835406026	6.68703406955567	0.822235824627159	0.426848928426873	0.910192608003432	-4.61369594821112
DDHD2	0.287899619002383	7.54520901776778	0.912883121633518	0.379133973519842	0.910192608003432	-4.60586941402691
SLC50A1	0.287839673349612	6.25266578010709	0.685640494997233	0.50586434847536	0.910192608003432	-4.62422648977654
FBXO46	0.287752538501826	7.06911058654632	0.822240815695523	0.426846196233729	0.910192608003432	-4.61369553501069
TNFRSF1B	0.287739524897967	6.18549511744037	0.564459730136364	0.582753913600534	0.915670573793847	-4.63218329889336
PPM1B	0.287727383467903	8.96711526058058	0.722421264404002	0.483764724160121	0.910192608003432	-4.62154791215207
ZNF451	0.287630559637829	6.87234138062738	0.900171151355641	0.385594535111067	0.910192608003432	-4.6070049258031
SIDT1	0.28757233842518	6.45509708165606	0.674452966515727	0.512703692467292	0.910192608003432	-4.62501746208397
NT5C2	0.287566970151282	7.93032618887699	0.755807007266647	0.464225078603496	0.910192608003432	-4.61901478710358
YIPF1	0.287561147477262	6.86336851794058	0.739592342914518	0.473652638937615	0.910192608003432	-4.62025700876718
WDR48	0.287559910474133	8.34434522567855	0.81410643632501	0.431314338899035	0.910192608003432	-4.61436629882732
PTP4A3	0.287489665194476	9.41318573694934	0.611588446650746	0.552127982558837	0.910734380274101	-4.62925081067791
208144_s_at	0.287466267779914	6.56390686374299	0.717669096781975	0.486586485001297	0.910192608003432	-4.62190066475186
FAF1	0.287427072980523	7.67086781336931	0.654606379688252	0.524969382926866	0.910192608003432	-4.62639294807961
TMBIM6	0.287393800267399	9.22688390494362	0.759034784918528	0.46236251736136	0.910192608003432	-4.61876483608933
AGAP1	0.287340533158396	6.97476855137617	0.649294297678706	0.528280944356674	0.910192608003432	-4.62675505031667
RBM22	0.287261447788802	6.68729788425352	0.853610580321402	0.409901521960341	0.910192608003432	-4.61105926394291
MAEA	0.287238321863962	8.019712013204	0.844742073956325	0.414645699326118	0.910192608003432	-4.61181246498691
MUL1	0.287085781782091	7.44596160112957	0.571554164924494	0.578086896348473	0.915413108475901	-4.63175534577069
GABRB2	0.287072075735878	6.84310430534269	0.82912412696598	0.423089105444521	0.910192608003432	-4.61312377671463
KCNMB4	0.287056211989929	8.56522427424614	0.740112141084726	0.473348583966686	0.910192608003432	-4.62021753493868
NPY5R	0.287050368666997	7.45348382090037	0.81317754423478	0.431826511018853	0.910192608003432	-4.61444255547719
DCTN5	0.286943989026111	7.23038603942633	0.844427732245605	0.414814525053664	0.910192608003432	-4.61183904836812
HES1	0.286859792904034	6.97984576572521	0.732601389373875	0.477753739269351	0.910192608003432	-4.62078565122443
CDS2	0.286803625178294	7.35244179042557	0.732282300137521	0.477941448011684	0.910192608003432	-4.62080967975811
MFAP5	0.286801652918971	9.59571454404946	0.61626989506883	0.549135025484126	0.910192608003432	-4.62894810034346
DDTL	0.286761778889598	6.92296169641972	0.550326702918632	0.592109941624528	0.915768914576737	-4.63302143150083
STXBP1	0.286629849055153	7.32403699101292	0.818434448915462	0.42893320210291	0.910192608003432	-4.61401007396786
SLC48A1	0.286593946079191	7.97852906298555	0.823409849470477	0.426206564605055	0.910192608003432	-4.61359869790595
AF003737	0.286536704312951	6.45887737076816	0.880809980716779	0.395579344482817	0.910192608003432	-4.6087110113416
MAP2K4	0.286387707143529	7.76223464296019	0.811295552658105	0.432865420521288	0.910192608003432	-4.61459684170456
PATZ1	0.286327644359806	7.58402583101903	0.895671623676882	0.387899397419816	0.910192608003432	-4.60740394964993
ATP6V0B	0.286287516877715	8.78103118963955	0.769113380793894	0.456577091984292	0.910192608003432	-4.6179787158877
SMARCD1	0.286181407335216	7.01930938819577	0.718112177683912	0.486322967087829	0.910192608003432	-4.62186785801209
GFOD1	0.286156381102279	8.34939198117752	0.822819745235864	0.426529358666236	0.910192608003432	-4.61364759301745
ZBTB11	0.286117665187203	7.38134190666174	0.785997767879746	0.446988335201478	0.910192608003432	-4.61664268766403
ZNF768	0.286078481394422	6.05470018293527	0.755512778620367	0.464395094718887	0.910192608003432	-4.61903752755543
RASL11B	0.28602018168676	6.75234054419858	0.703294939522589	0.495182460277928	0.910192608003432	-4.62295565103337
GPRIN2	0.285979461949398	7.04826166416724	0.674463870407634	0.512697000136464	0.910192608003432	-4.62501669662061
VEGFC	0.285916027342696	7.17857957696207	0.768262741333131	0.457063606411294	0.910192608003432	-4.61804539508646
LAPTM4B	0.285869212087482	10.2490289494903	0.632763512693952	0.538662635862126	0.910192608003432	-4.62786537514331
KPNA3	0.285859634726902	9.62640341632368	0.73212620155669	0.478033291768227	0.910192608003432	-4.62082143132839
LSM14A	0.285717389857378	8.21363250172541	0.848576712057297	0.412589893153265	0.910192608003432	-4.61148754858074
MMRN2	0.285665885856971	7.5538685685749	0.6370687922885	0.535947744976169	0.910192608003432	-4.62757861737839
PRPF8	0.285646834572121	8.64254780679467	0.792608787177398	0.443269317310263	0.910192608003432	-4.61611312266645
ZNF286A	0.285604403956068	7.09214402270389	0.761828908688495	0.460753995349906	0.910192608003432	-4.6185477548402
ASAP1-IT1	0.285602266213426	6.50846289178186	0.695374475764024	0.499957899529142	0.910192608003432	-4.62352921114613
NOTCH2	0.285574271521625	8.47913749373851	0.744282199897848	0.470913702183562	0.910192608003432	-4.61990002018554
RMDN1	0.285527419964266	7.77411912212323	0.72209314837241	0.483959231917456	0.910192608003432	-4.62157233125556
EXT2	0.285523244196761	7.63122965033342	0.759597401639818	0.462038346085619	0.910192608003432	-4.61872117825784
PRKCQ	0.285434264874892	9.43639265248442	0.741225090324026	0.472697973754453	0.910192608003432	-4.62013293892404
YBX1	0.285375020376859	11.7235528203412	0.694908959727269	0.500239426073139	0.910192608003432	-4.62356274902767
RC3H2	0.285342114087491	7.00493707249388	0.781606150943272	0.449469867754314	0.910192608003432	-4.61699247168975
AU144900	0.285335628702127	7.86664721208107	0.73002865822748	0.479268479040691	0.910192608003432	-4.62097913677023
SLC41A3	0.285282514098778	8.46603453293841	0.850574877841262	0.411521351135643	0.910192608003432	-4.6113177814716
SGPL1	0.285274487605466	7.20609378387679	0.758086555148993	0.462909196869848	0.910192608003432	-4.61883835609028
HPCAL4	0.285037774960898	6.96883141955815	0.757327675654733	0.463347003660618	0.910192608003432	-4.61889714021962
MORF4L1	0.285032953954548	10.7530609349103	0.83234489418303	0.421338646342836	0.910192608003432	-4.61285494312131
BEX3	0.285021769498458	8.71634224463187	0.62001055414256	0.546750039600943	0.910192608003432	-4.62870475614852
TCP11	0.284823423326924	6.39987120207605	0.724246020618463	0.482683878655137	0.910192608003432	-4.62141193933816
KLHDC10	0.28477272124808	8.18075687151034	0.772793469265198	0.454476088840701	0.910192608003432	-4.61768954535879
PPP1R9A	0.284746838681706	6.37509840802996	0.598275755785603	0.560688218552463	0.915110524812245	-4.63010042967988
OR5I1	0.284707209709882	6.9301912827697	0.717654992793816	0.486594874635871	0.910192608003432	-4.62190170876302
MAPK11	0.284697097333093	6.9444452183422	0.77896347814248	0.450967378798804	0.910192608003432	-4.61720218367901
CHD3	0.284686791703344	6.38330208476647	0.51584283548631	0.615259466761647	0.917330181389854	-4.63498513461942
GINS1	0.284679202117063	6.62680023405561	0.606584786365964	0.555336900643837	0.912662046510329	-4.62957209332415
NID1	0.284635866334267	7.41686601262371	0.710908732716185	0.490617925417764	0.910192608003432	-4.62239909299858
CXCL9	0.284606491148976	7.50787725867322	0.771978684588455	0.454940728140367	0.910192608003432	-4.61775366650882
PRX	0.284602787773319	6.88836561184424	0.661224764759174	0.520860290668341	0.910192608003432	-4.62593821216513
GNL2	0.284504071349739	6.3589513662922	0.762702318479775	0.46025191522411	0.910192608003432	-4.61847976264808
TMEM14B	0.284401743954477	9.46623481076936	0.705761095271985	0.493701181753048	0.910192608003432	-4.62277593574945
DISC1	0.284379114826014	7.22240580448029	0.778441162258172	0.451263733738758	0.910192608003432	-4.61724356380621
PDIA6	0.284258377689362	8.55848241942187	0.738013826466042	0.474576731352648	0.910192608003432	-4.6203767403039
SLC35G2	0.28415524964749	7.57488883290779	0.821008787715962	0.427520977484613	0.910192608003432	-4.61379747130011
PTEN	0.28404321268745	7.47697558955347	0.821237202980536	0.427395821642248	0.910192608003432	-4.6137785817608
SYP	0.284038948626222	6.13159300695078	0.733925846184136	0.476975095155514	0.910192608003432	-4.62068582119542
RFK	0.283970717498865	7.26305819363995	0.741847363872349	0.472334445921953	0.910192608003432	-4.62008559323948
CREBBP	0.283888872149153	7.7919344247201	0.761541064879459	0.460919538177222	0.910192608003432	-4.61857014847392
MAP3K4	0.283672633668034	7.93401325727899	0.821986684882598	0.426985326242331	0.910192608003432	-4.6137165714392
FUT4	0.283586669554796	6.57876229676764	0.608166049511318	0.554321704280959	0.912123495909834	-4.62947081422644
PTPRK	0.283566463995538	7.87613320870954	0.786813189014263	0.446528541421819	0.910192608003432	-4.61657756495197
RPN2	0.283470009672163	8.87714158005815	0.768024854508315	0.457199722068162	0.910192608003432	-4.61806403148805
BUB3	0.283443317440057	8.28080474896314	0.811826800614798	0.432571992335448	0.910192608003432	-4.61455331893474
PCM1	0.283409606226751	9.17830656083622	0.714925684735272	0.488220038616117	0.910192608003432	-4.62210341228543
EXOG	0.283366919208325	4.67454212773168	0.357105589566551	0.727163380478116	0.93702535112034	-4.64248702066692
KMT5B	0.283292970048402	7.95962554128611	0.727634566433614	0.480680694438371	0.910192608003432	-4.62115867402938
DARS2	0.28317421604891	7.27511306103166	0.842607985900411	0.415792769488784	0.910192608003432	-4.61199278809927
FAM96B	0.283167694260975	9.69361661766552	0.661128306542214	0.520920043339426	0.910192608003432	-4.625944868133
